,index,Date,LAST,HA,Az,H,Dobs,Dhelio,VMag,SDSS:g,SDSS:r,Phase,Elong.,AM,dRAcosDEC,dDEC,RV,RA,Dec,Longitude,Latitude,d:DR3Name,d:Plx,d:anomaly_score,d:cdsxmatch,d:e_Plx,d:gcvs,d:mangrove_2MASS_name,d:mangrove_HyperLEDA_name,d:mangrove_ang_dist,d:mangrove_lum_dist,d:mulens,d:rf_kn_vs_nonkn,d:rf_snia_vs_nonia,d:roid,d:snn_sn_vs_all,d:snn_snia_vs_nonia,d:t2_AGN,d:t2_EB,d:t2_KN,d:t2_M-dwarf,d:t2_Mira,d:t2_RRL,d:t2_SLSN-I,d:t2_SNII,d:t2_SNIa,d:t2_SNIa-91bg,d:t2_SNIax,d:t2_SNIbc,d:t2_TDE,d:t2_mu-Lens-Single,d:vsx,d:x3hsp,d:x4lac,i:candid,i:chipsf,i:classtar,i:dec,i:diffmaglim,i:distnr,i:distpsnr1,i:drb,i:fid,i:field,i:isdiffpos,i:jd,i:jdendhist,i:jdstarthist,i:maggaia,i:magnr,i:magpsf,i:magzpsci,i:ndethist,i:neargaia,i:nid,i:nmtchps,i:objectId,i:publisher,i:ra,i:rb,i:rcid,i:sgscore1,i:sigmagnr,i:sigmapsf,i:ssdistnr,i:ssmagnr,i:ssnamenr,i:tooflag,i:xpos,i:ypos,d:tracklet,v:classification,v:lastdate,v:firstdate,v:lapse,v:constellation,i:magpsf_red,Julian date,delta,r,alpha,reduced_mag,DecimalYear,reduced_mag_alpha_corr,reduced_mag_alpha_corr_quiescent
7,21,2459951.63213,02:28:34.15,1.8037102911,228.7897147461,53.0556262933,18.8644042569,18.8128373224,18.6956371377,19.1573371377,18.4039371377,2.9869385162,85.5015218852,1.2504639278,0.032285387,0.006947287900000001,29.7288298046,10.0866358333,6.2411383333,11.7165880556,1.7472048056,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2197131954415015003,1.4362245,0.982,6.2411301,19.408691,10.433653,20.37146,0.9999984,1,448,t,2459951.631956,2459951.631956,2459951.631956,20.0585,23.407999,18.43566,26.363659,1,33.018536,2197,4,ZTF23aaaahou,Fink,10.0866086,0.87142855,44,0.0122083,0.292,0.08013213400000001,0,18.7,2060,0,956.2393,571.078,,Solar System MPC,2023-01-07 03:10:00.998,2023-01-07 03:10:00.998,0.0,Pisces,5.6851730264,2459951.631956,17.902942948447,18.86720242183,0.8846,5.792500316931928,2023.0167998794518,5.352272898908838,5.399476437737531
8,23,2459936.625613,01:20:01.12,0.6684761175,201.146678224,61.3290876662,18.6084375991,18.815678294,18.6636190063,19.1253190063,18.3719190063,2.9449499738,100.6848579282,1.1393790512,0.000419517,-0.0066396603,29.2316021149,9.9775104167,6.2396975,11.6161733111,1.7883899722,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2182125434415015004,1.5268464,0.983,6.2396819,20.249662,5.4284,19.982073,0.99999976,1,448,t,2459936.6254398,2459936.6254398,2459936.6254398,19.375494,22.427,18.457735,26.191736,1,42.544598,2182,2,ZTF22acajvjh,Fink,9.9775062,0.96,44,0.00166667,0.127,0.06574755,0,18.7,2060,0,1360.0912,556.1871,,Solar System MPC,2022-12-23 03:00:37.999,2022-12-23 03:00:37.999,0.0,Pisces,5.7365860528,2459936.6254398,17.8671578310988,18.86666458063,0.1821,5.818981988742403,2022.975686136438,5.384943016683986,5.431482997230247
9,25,2459934.681458,02:32:46.20,1.8810033077,230.256735491,52.3223481483,18.5758056189,18.8160409504,18.6585263677,19.1202263677,18.3668263677,2.9243030302,102.666131561,1.2626786670999999,-0.0035648998,-0.0084642902,29.138676321,9.977445,6.2455225,11.6183975806,1.7937743611,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2180181284415015000,8.226537,0.981,6.2454941,20.417213,10.329949,12.656571,0.9999992999999999,1,448,t,2459934.6812847,2459934.6812847,2459934.6812847,18.49174,23.325,18.477697,26.347698,1,54.637676,2180,2,ZTF22abztsit,Fink,9.9774239,0.95285714,44,0.005,0.304,0.08154568,0,18.7,2060,0,1341.6211,563.4749,,Solar System MPC,2022-12-21 04:21:02.998,2022-12-21 04:21:02.998,0.0,Pisces,5.7603174628,2459934.6812847,17.8668008862195,18.86657876563,0.1276,5.8389972471815454,2022.9703596841098,5.40800130751961,5.454214997853123
10,26,2459928.696794,02:31:15.52,1.8544679919,229.7878786767,52.5973610111,18.4771180523,18.8171495359,18.6415671377,19.1032671377,18.3498671377,2.8387708530999998,108.7826448238,1.258045676,-0.0162389309,-0.0137998617,28.2699551927,9.99764625,6.2719911111,11.6472603722,1.81025475,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2174196624415015003,1.1841902,0.977,6.2719504,20.046637,4.4611816,14.735562999999999,0.9999994999999999,1,448,t,2459928.6966204,2459928.6966204,2459928.6966204,12.686001,22.674,18.42819,26.24919,1,14.7191925,2174,2,ZTF22abyrtcx,Fink,9.9976381,0.86,44,0.9925,0.17,0.070712104,0,18.7,2060,0,1261.0493,475.1212,,Solar System MPC,2022-12-15 04:43:08.003,2022-12-15 04:43:08.003,0.0,Pisces,5.7222496513,2459928.6966204,17.8753361398802,18.86627936878,0.3841,5.788487607858354,2022.9539633435618,5.370097756094917,5.414959754245633
11,29,2459922.651528,01:02:14.46,0.3674367236,191.921307562,62.4744290148,18.3810285267,18.818257440700002,18.6225629759,19.0842629759,18.3308629759,2.7194203275,114.9843103141,1.1273158511,-0.0289063941,-0.0189213846,26.9331999699,10.0486833333,6.3114677778,11.7094342,1.8266923889000002,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2168151354415015001,2.353747,0.983,6.311434,19.636133,11.938490999999999,29.125383,0.9999886,1,448,t,2459922.6513542,2459922.6513542,2459922.6513542,19.351215,23.105999,18.478785,26.366783,1,41.3155,2168,1,ZTF22abyhyfv,Fink,10.0487058,0.8685714,44,0.001,0.321,0.09499142000000001,0,18.6,2060,0,1087.1028,341.6713,,Solar System MPC,2022-12-09 03:37:57.003,2022-12-09 03:37:57.003,0.0,Pisces,5.784038927,2459922.6513542,17.890756324235,18.86605361629,0.6462,5.837236175407709,2022.9374009704115,5.436436700359301,5.479412564216046
12,31,2459898.729086,01:19:36.40,0.6247565216000001,200.0505518852,61.8481651389,18.0570363403,18.8225244899,18.5303316424,18.9920316424,18.2386316424,1.9476741707,139.710734988,1.1338241199999999,-0.07263537960000001,-0.036512864,19.2996689923,10.5303270833,6.5813263889,12.2557718333,1.88758925,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2144228915815015015,10.71541,0.983,6.5813233,20.58647,0.80432767,23.27311,0.9999802,1,448,t,2459898.728912,2459898.728912,2459898.728912,17.619873,23.353,18.28207,26.36907,1,55.720184,2144,1,ZTF22abtvuvv,Fink,10.5302617,0.97,58,0.5,0.34600000000000003,0.0578003,0,18.6,2060,0,2933.0437,3033.5974,,Solar System MPC,2022-11-15 05:29:37.997,2022-11-15 05:29:37.997,0.0,Pisces,5.6254482853,2459898.728912,17.8984441722263,18.86596751248,0.744,5.639598181601386,2022.8718600328768,5.35254186401493,5.3833215780410635
13,35,2459879.830116,02:30:34.67,1.7652694761,228.7357702134,53.9223034095,17.8926285353,18.825763488,18.4377660165,18.8994660165,18.1460660165,1.0691790834,159.3044849519,1.2365853689,-0.0956067119,-0.0449688236,10.7624680085,11.16543375,6.8923138889,12.9582618472,1.92729625,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2125329945815015028,5.16814,0.8190000000000001,6.8922769,20.295225,5.5679493,15.852469,0.9999971400000001,1,448,t,2459879.8299421,2459879.8299421,2459879.8299421,8.787963,22.545,18.261114,26.351114,1,38.939243,2125,3,ZTF22abqryuq,Fink,11.1654248,0.86,58,0.5,0.159,0.07042657000000001,0,18.5,2060,0,672.6712,1972.7313,,Solar System MPC,2022-10-27 07:55:06.997,2022-10-27 07:55:06.997,0.0,Pisces,5.62398028,2459879.8299421,18.0238179474121,18.86508268931,1.6313,5.6035864739407035,2022.8200820331513,5.446006415048738,5.462902991963319
14,38,2459872.788727,01:03:13.01,0.29094875810000004,189.6954595815,63.3549923004,17.856848573,18.8269405272,18.3965729979,18.8582729979,18.1048729979,0.7041131481,166.5670080271,1.1185138527,-0.1009414387,-0.0464241861,7.0083053088,11.4399954167,7.0210897222,13.2596188,1.93949125,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2118288555915015020,4.2276077,0.975,7.0210539,20.33897,2.6036494,10.227542,0.9999998,1,448,t,2459872.7885532,2459872.7885532,2459872.7885532,20.16283,22.998,18.257746,26.380745,1,19.394146,2118,8,ZTF22abodtjf,Fink,11.4399801,0.94857144,59,0.00441667,0.279,0.06149758,0,18.4,2060,0,2795.8813,1482.7238,,Solar System MPC,2022-10-20 06:55:30.996,2022-10-20 06:55:30.996,0.0,Pisces,5.6248231675,2459872.7885532,18.043604788723,18.86497586784,1.7226,5.597848199446066,2022.8007905567129,5.494073076020185,5.505200399915829
15,41,2459865.762442,23:57:39.86,23.1793671194,153.7548170361,61.4222318106,17.835986838,18.8280989507,18.3480090462,18.8097090462,18.0563090462,0.33435803480000004,173.6784325822,1.1383713997,-0.1039103217,-0.046949821700000005,3.2096612777,11.7255725,7.1525627778,13.5720267472,1.9500632222,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2111262265915015004,1.6320069,0.983,7.1525207,19.695375,11.731803,19.506922,0.99999917,1,448,t,2459865.7622685,2459865.7622685,2459865.7622685,18.827559,23.491,18.153208,26.364206,1,35.090614,2111,5,ZTF22abmvieb,Fink,11.7255425,0.93714285,59,0.975833,0.34400000000000003,0.07595241,0,18.4,2060,0,1803.2421,1025.1311,,Solar System MPC,2022-10-13 06:17:39.998,2022-10-13 06:17:39.998,0.0,Pisces,5.5226899237,2459865.7622685,18.0633162806607,18.86487345751,1.8068,5.490951086662122,2022.7815404616438,5.441672009253278,5.4469559755595025
16,42,2459863.837107,01:37:35.47,0.8395185596,206.8174364445,61.3500831692,17.832888584,18.8284135741,18.3325916245,18.7942916245,18.0408916245,0.2369387263,175.5272085378,1.1391515001,-0.1043741227,-0.0470552897,2.3606917976,11.8050008333,7.188765,13.6587615444,1.9526973888999999,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2109336935915015004,1.962132,0.985,7.1887433,19.166693,5.702706,5.7023797,0.9694392700000001,1,448,t,2459863.8369329,2459863.8369329,2459863.8369329,14.980514,15.432,18.135645,26.367645,1,5.6991925,2109,6,ZTF22abmmhun,Fink,11.8049663,0.7171428999999999,59,0.9983329999999999,0.018000000000000002,0.08246339,0,18.4,2060,0,1519.8976,894.7246,,Solar System MPC,2022-10-11 08:05:11.003,2022-10-11 08:05:11.003,0.0,Pisces,5.505467873,2459863.8369329,18.7839158236367,18.84216403026,3.0925,5.391060432057079,2022.7762655695888,5.356139417398422,5.359883835405777
17,44,2459848.858901,01:09:55.30,0.3370484408,191.3692962981,63.6889733812,17.8473432723,18.8308199224,18.3853906573,18.8470906573,18.0936906573,0.6114148941,168.4399669225,1.1152796267,-0.1027781264,-0.044862462000000006,-5.5722393527000005,12.4246945833,7.4659208333,14.3331951278,1.9688262222000001,Unknown,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2094358725315015010,5.540923,0.983,7.4658939,20.550583,6.1696744,13.844871,0.9999998999999999,1,448,t,2459848.8587269,2459848.8587269,2459848.8587269,15.447148,23.23,18.171188,26.313189,1,27.829084,2094,3,ZTF22abijzjt,Fink,12.4247022,0.9657142999999999,53,0.0,0.34700000000000003,0.07049395,0,18.4,2060,0,2851.698,2979.1692,,Solar System MPC,2022-09-26 08:36:34.004,2022-09-26 08:36:34.004,0.0,Pisces,5.5389739644,2459848.8587269,18.7827704500957,18.84215501148,3.0924,5.426736883803404,2022.7352293887673,5.336624014485647,5.346286398407365
18,47,2459846.870475,01:18:44.94,0.4787936796,196.0151650697,63.3031288829,17.8543700606,18.8311338725,18.3980928326,18.8597928326,18.1063928326,0.7163039742,166.4293596554,1.1190211778,-0.1018250121,-0.0442752485,-6.5848728292,12.5053295833,7.5013541667,14.4206809806,1.9704040556,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2092370305315015019,7.9203734,0.989,7.5013478,20.564194,7.4645314,13.953600999999999,1.0,1,448,t,2459846.8703009,2459846.8703009,2459846.8703009,15.173642,23.241,18.211584,26.344584,1,13.952389,2092,2,ZTF22abhsoef,Fink,12.505348,0.97,53,1.0,0.315,0.06457685,0,18.4,2060,0,2560.222,2828.4053,,Solar System MPC,2022-09-24 08:53:13.998,2022-09-24 08:53:13.998,0.0,Pisces,5.578478986,2459846.8703009,18.5991845243713,18.84067747969,3.0223,5.48863190812051,2022.729781646302,5.3830600500553105,5.3943800294509066
19,48,2459843.859051,00:50:25.54,23.9987036748,179.9557158774,64.1966994618,17.8672399553,18.8316068855,18.4163023257,18.8780023257,18.1246023257,0.8739343624,163.3785804307,1.1104703143,-0.1000851769,-0.043211469100000004,-8.1656953965,12.6258645833,7.5540438889,14.551337975,1.9725335833000002,Fail 504,,,Fail 504,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2089358875315015024,14.673215,0.877,7.554036,20.467007,10.074043,10.938855,0.99999857,1,448,t,2459843.8588773,2459843.8588773,2459843.8588773,15.975282,22.413,18.227076,26.337076,1,33.26868,2089,4,ZTF22abhakbd,Fink,12.6258767,0.9014285999999999,53,0.0025,0.17500000000000002,0.0750928,0,18.5,2060,0,2133.7166,2683.5425,,Solar System MPC,2022-09-21 08:36:46.999,2022-09-21 08:36:46.999,0.0,Pisces,5.5923517522,2459843.8588773,18.5664570873618,18.84040521738,2.9984,5.507979612726659,2022.7215311706843,5.379175532631143,5.392986595157384
20,50,2459839.901875,01:36:29.42,0.7561344091000001,204.7113110169,62.2067108373,17.8881538939,18.8322239511,18.4387524014,18.9004524014,18.1470524014,1.0775325485,159.3707980658,1.1300724106,-0.0971943589,-0.0416784747,-10.0534505949,12.7805870833,7.6212230556,14.7188562139,1.9748940556,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2085401705315015017,12.704004,1.0,7.6212272,20.35733,6.8230509999999995,6.972635,0.9999863,1,448,t,2459839.9017014,2459839.9017014,2459839.9017014,19.863026,21.517,18.275108,26.367107,1,6.9710503,2085,4,ZTF22abgajns,Fink,12.7805914,0.97,53,0.9950829999999999,0.078,0.061761644000000004,0,18.5,2060,0,1605.5236,2402.7427,,Solar System MPC,2022-09-17 09:38:27.001,2022-09-17 09:38:27.001,0.0,Pisces,5.6377723369,2459839.9017014,18.3315942876501,18.83831494429,2.7098,5.583896548934472,2022.7106895928769,5.425085321622878,5.442113911001747
21,51,2459839.809757,23:23:28.64,22.5390084284,136.8641567629,57.2450495382,17.8886958565,18.832238254700002,18.4392638601,18.9009638601,18.1475638601,1.0822717722,159.2765190112,1.1885446391,-0.0970206287,-0.0415007095,-10.3179850983,12.78419875,7.6227552778,14.7227526056,1.9749167778,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2085309585315015018,13.79863,0.983,7.6227619,20.493877,2.4964335,2.6413019,0.9999973999999999,1,448,t,2459839.8095833,2459839.8095833,2459839.8095833,19.863026,22.725,18.242456,26.332457,1,9.24126,2085,5,ZTF22abfyjve,Fink,12.7841933,0.98142856,53,0.000833333,0.297,0.06637464,0,18.5,2060,0,1573.9873,2397.5164,,Solar System MPC,2022-09-17 07:25:47.997,2022-09-17 07:25:47.997,0.0,Pisces,5.6050528988,2459839.8095833,18.2878898656672,18.83788806862,2.6297,5.556476951522248,2022.71043721452,5.396967237716348,5.414070722553804
22,54,2459822.900729,00:27:48.69,23.5716738786,165.4415023944,63.8343607699,18.0262676987,18.834816898,18.522925061,18.984625061,18.231225061,1.8797814653,142.2664961066,1.1138893151,-0.0787857768,-0.032426943300000004,-17.8317308917,13.37774875,7.8751969444,15.3631344528,1.9796068889,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2068400555215015008,3.6541314,0.87,7.8751521,20.38664,9.558092,26.620607,0.99999976,1,448,t,2459822.9005556,2459822.9005556,2459822.9005556,19.712631000000002,23.08,18.286608,26.286608,1,49.760468,2068,1,ZTF22abegnxm,Fink,13.3777104,0.88,52,0.951583,0.263,0.082030475,0,18.6,2060,0,2584.4036,1505.0221,,Solar System MPC,2022-08-31 09:36:48.004,2022-08-31 09:36:48.004,0.0,Pisces,5.6322719058,2459822.9005556,18.2589508289165,18.83759620976,2.5712,5.604101487567217,2022.6641111112328,5.327051479196281,5.356758263217946
23,56,2459819.900266,00:15:18.92,23.357354241,158.541294806,63.0397796071,18.0581397728,18.8352647221,18.5362397838,18.9979397838,18.2445397838,2.0054707233,139.2729094608,1.1216185209,-0.0745518881,-0.0304192879,-19.0544496151,13.4685404167,7.9129625,15.4607318472,1.9796112778000001,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2065400095215015009,4.5699916,0.908,7.9129476,20.773943,4.414237,11.858226,0.9999922,1,448,t,2459819.9000926,2459819.9000926,2459819.9000926,16.739586,23.295,18.342817,26.316818,1,73.59943,2065,4,ZTF22abdtfox,Fink,13.4684933,0.95285714,52,0.0258333,0.358,0.060939975,0,18.6,2060,0,2247.257,1374.927,,Solar System MPC,2022-08-28 09:36:08.001,2022-08-28 09:36:08.001,0.0,Pisces,5.6845933069,2459819.9000926,18.1286691206642,18.83616193379,2.2426,5.676025310895357,2022.6558906646574,5.380450697072224,5.412143788390866
24,57,2459817.920706,00:36:56.67,23.7140377891,170.1745989568,64.2716530089,18.0802855156,18.8355585652,18.5448032331,19.0065032331,18.2531032331,2.085263264,137.3029765856,1.1097711907,-0.07164399960000001,-0.0290727956,-19.7793735153,13.52556375,7.9365427778,15.5219719833,1.9794954444,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2063420535215015008,9.949291,0.88,7.9365075,20.596872,19.092722,26.817173,0.99997437,1,448,t,2459817.9205324,2459817.9205324,2459817.9205324,18.369158,22.682,18.355724,26.213724,1,44.51312,2063,1,ZTF22abdgdas,Fink,13.5255247,0.9557142999999999,52,0.0160417,0.34600000000000003,0.07934031,0,18.6,2060,0,2062.5417,1295.9756,,Solar System MPC,2022-08-26 10:05:33.999,2022-08-26 10:05:33.999,0.0,Pisces,5.6948050598,2459817.9205324,18.1035614423837,18.83585537125,2.1643,5.69197716287027,2022.6504672120543,5.384642392626323,5.417596470829277
25,58,2459815.921447,00:30:07.75,23.596770221,166.2317619762,63.9935355236,18.1035190678,18.8358540337,18.5532780374,19.0149780374,18.2615780374,2.1632329472,135.3174062857,1.1123793029,-0.0685730341,-0.027643008,-20.531840262,13.5807533333,7.9592411111,15.58119175,1.9792763889,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2061421275215015005,7.7482843,0.996,7.9592347,20.54752,5.8541083,6.71818,0.99999875,1,448,t,2459815.9212731,2459815.9212731,2459815.9212731,18.60909,23.076,18.313871,26.208872,1,12.711956,2061,3,ZTF22abcruxc,Fink,13.5807247,0.8971427999999999,52,0.022770799999999997,0.313,0.09798783,0,18.6,2060,0,1856.4263,1211.3439,,Solar System MPC,2022-08-24 10:06:37.996,2022-08-24 10:06:37.996,0.0,Pisces,5.6501293998,2459815.9212731,18.0803279048598,18.83555990603,2.0863,5.652946814253577,2022.6449897893156,5.334120547906496,5.368306805797257
26,61,2459813.837697,22:21:18.82,21.4461835048,116.8908626972,46.5043676699,18.128634157,18.8361605996,18.5619297568,19.0236297568,18.2702297568,2.2416372753,133.2516172326,1.3771740298,-0.0648947835,-0.0259949014,-21.4711569848,13.6356554167,7.9816691667,15.640041869400001,1.9789252222,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2059337525215015013,5.378371,0.991,7.9816303,20.402445,4.4133654,24.97109,0.99999976,1,448,t,2459813.8375231,2459813.8375231,2459813.8375231,18.174442,23.007,18.377354,26.187353,1,66.77143,2059,1,ZTF22abccmlo,Fink,13.6356228,0.97,52,0.33059499999999997,0.309,0.0772678,0,18.6,2060,0,1637.6945,1114.4219,,Solar System MPC,2022-08-22 08:06:01.996,2022-08-22 08:06:01.996,0.0,Pisces,5.7105666527,2459813.8375231,18.0581816562787,18.83526606606,2.0065,5.719125115499613,2022.6392808852054,5.38874329327681,5.424168599686894
27,63,2459803.957477,00:34:50.59,23.6569815227,168.1981630939,64.2695085935,18.2589079604,18.8375948918,18.600363733400002,19.0620637334,18.3086637334,2.5701486689,123.5294824335,1.1097911541,-0.0484408478,-0.0185378361,-24.3479706889,13.8560591667,8.0701977778,15.8756831722,1.9761933056,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2049457305215015001,5.313449,1.0,8.0701622,19.441923,11.509007,15.086544,0.9997102600000001,1,448,t,2459803.9573032,2459803.9573032,2459803.9573032,-999.0,22.805,18.311005,26.291004,1,-999.0,2049,4,ZTF22abadlmh,Fink,13.8560323,0.62714285,52,0.0945,0.275,0.14137061,0,18.7,2060,0,899.5601,802.6107,,Solar System MPC,2022-08-12 10:58:30.996,2022-08-12 10:58:30.996,0.0,Pisces,5.6285037377,2459803.9573032,18.0263097311501,18.83481824689,1.8808,5.656663686993717,2022.6122117895889,5.277864489652097,5.3184813660390535
28,66,2459801.91963,23:32:18.53,22.6122792714,138.0468063966,58.245283,18.2878491407,18.837886754,18.6077665007,19.0694665007,18.3160665007,2.6286964085999998,121.5372943006,1.1755607445,-0.0446673909,-0.016847016700000002,-24.9984510989,13.8930220833,8.0846652778,15.9150503889,1.9753963889000001,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2047419455215015000,5.5012274,1.0,8.0846571,19.885977,1.8253609,2.2608433,0.9997727999999999,1,448,t,2459801.919456,2459801.919456,2459801.919456,14.74939,22.686,18.341452,26.288452,1,18.637032,2047,9,ZTF22aazuuaw,Fink,13.893010499999999,0.9685714,52,0.0354673,0.354,0.08256604000000001,0,18.7,2060,0,749.6245,754.7218,,Solar System MPC,2022-08-10 10:04:00.998,2022-08-10 10:04:00.998,0.0,Pisces,5.6554779387,2459801.919456,17.8887346353383,18.83223963092,1.0833,5.704044032857576,2022.6066286465752,5.316615826201091,5.358157951129077
29,68,2459798.921829,23:23:39.34,22.4648069089,134.7008792603,56.9855747273,18.3315539929,18.8383136347,18.6183225969,19.0800225969,18.3266225969,2.7088060216,118.6150275692,1.1920192601,-0.0391437554,-0.0144129652,-25.7673716217,13.9418220833,8.1035238889,15.9669296944,1.9741258333,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2044421655215015005,5.735778,0.986,8.1035016,20.460712,8.312049,8.577286,0.9999992999999999,1,448,t,2459798.9216551,2459798.9216551,2459798.9216551,20.268147,22.871,18.413845,26.273846,1,39.275352,2044,7,ZTF22aazjnih,Fink,13.9418082,0.9714286,52,0.019458299999999998,0.267,0.06728631,0,18.7,2060,0,583.6853,674.8446,,Solar System MPC,2022-08-07 10:07:11.001,2022-08-07 10:07:11.001,0.0,Pisces,5.722638473,2459798.9216551,17.8881946324165,18.83222532742,1.0786,5.776504232842985,2022.5984154934242,5.377269138331746,5.420077260938388
30,70,2459783.933067,22:40:44.58,21.740246684,121.1245538233,49.8426024381,18.5664197059,18.8404039328,18.6649087552,19.1266087552,18.3732087552,2.9974191267,104.1408590218,1.3074326993,-0.0098614163,-0.0017504836000000001,-28.5514391633,14.082065,8.1529525,16.1141689972,1.9661067222000002,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2029432891015015023,6.098447,0.988,8.1529643,20.291805,4.2543674,12.893403,0.9999969,1,501,t,2459783.9328935,2459783.9328935,2459783.9328935,18.844498,23.105999,18.463469,26.324469,1,22.996065,2029,9,ZTF22aaviofa,Fink,14.082062,0.9257143,10,0.0070833300000000005,0.321,0.07842351,0,18.7,2060,0,2740.0107,2572.5747,,Solar System MPC,2022-07-23 10:23:21.998,2022-07-23 10:23:21.998,0.0,Pisces,5.7443771328,2459783.9328935,17.8672811217685,18.8316082683,0.875,5.828739589607434,2022.5573503931512,5.386967495631124,5.434336662879016
31,71,2459781.941088,22:44:26.38,21.8015103099,122.1113858627,50.4968146857,18.5991468026,18.8406761985,18.6702795483,19.1319795483,18.3785795483,3.021288221,102.2352072347,1.2950848121,-0.0059003094,-6.02812e-05,-28.7646727102,14.08724625,8.1537830556,16.1192238222,1.9648927222,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2027440911015015009,1.255074,0.9560000000000001,8.1537914,19.101583,9.062919,14.963965,0.99929047,1,501,t,2459781.9409144,2459781.9409144,2459781.9142014,18.844498,22.991,18.572727,25.942728,2,14.964952,2027,9,ZTF22aauwgmh,Fink,14.0872158,0.7285714,10,0.9973209999999999,0.333,0.12907639,0,18.7,2060,0,2700.4084,2545.191,,Solar System MPC,2022-07-21 10:34:55.004,2022-07-21 09:56:27.001,0.026713000100000002,Pisces,5.8497794598,2459781.9409144,17.8544107962952,18.83113526016,0.7174,5.939616871607912,2022.5518929161642,5.49432685126745,5.542073229399827
32,75,2459770.960301,22:28:48.75,21.5429727132,118.1239618489,47.6812620143,18.7827340345,18.842153749,18.6962017273,19.1579017273,18.4045017273,3.0913797332,91.8037687463,1.3512304881000001,0.0159717649,0.0091340209,-29.4219014859,14.0585445833,8.1343719444,16.0855007889,1.9579556667,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2016460121015015015,5.1561155,0.983,8.134362,20.44601,11.870113,16.99517,1.0,1,501,t,2459770.9601273,2459770.9601273,2459770.9601273,16.599438,23.111,18.480585,26.364586,1,16.976355,2016,3,ZTF22aaswzsq,Fink,14.0585423,0.9714286,10,1.0,0.34400000000000003,0.06450175,0,18.8,2060,0,2799.2822,2641.279,,Solar System MPC,2022-07-10 11:02:34.999,2022-07-10 11:02:34.999,0.0,Pisces,5.7361382393,2459770.9601273,17.847384021901,18.8308213133,0.6125,5.848365846005699,2022.5218085679455,5.3927454471610305,5.44159950374067
33,76,2459770.892361,20:50:42.66,19.9079780361,99.315772196,28.285001059,18.7838907936,18.842162768,18.696345125,19.158045125,18.404645125000002,3.0915170856,91.7388979614,2.1026698134,0.0166583949,0.0092582974,-29.5294320059,14.0580970833,8.1341219444,16.0849953361,1.9578960556,nan,,,Unknown,,Unknown,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,Unknown,nan,nan,2016392181015015011,4.4806013,0.983,8.1341081,20.082178,12.593632,18.650993,1.0,1,501,t,2459770.8921875,2459770.8921875,2459770.8921875,16.599438,23.111,18.353308,26.149307,1,18.631159,2016,3,ZTF22aasvqkt,Fink,14.0580811,0.9785714,10,1.0,0.34400000000000003,0.07921547400000001,0,18.8,2060,0,2785.2837,2624.3188,,Solar System MPC,2022-07-10 09:24:45.000,2022-07-10 09:24:45.000,0.0,Pisces,5.6087264711,2459770.8921875,17.8329277255655,18.828414989,0.2359,5.723125943615749,2022.5216224315066,5.267485301203266,5.316341528406543
